,,,,,,,
zip,uscis_id,lat,lng,,,,
23292,2,37.55,-77.46,,,,
23293,2,37.55,-77.46,,,,
23294,2,37.55,-77.46,,,,
23295,2,37.55,-77.45,,,,
23297,2,37.55,-77.46,,,,
23298,2,37.55,-77.46,,,,
23301,2,37.71,-75.66,,,,
23302,2,37.87,-75.52,,,,
23303,2,37.9,-75.5,,,,
23304,2,36.96,-76.6,,,,
23306,2,37.55,-75.81,,,,
23307,2,37.43,-75.88,,,,
23308,2,37.83,-75.62,,,,
23310,2,37.27,-76.01,,,,
23313,2,37.2,-75.95,,,,
23314,2,36.94,-76.56,,,,
23315,2,36.71,-76.82,,,,
23316,2,37.28,-75.96,,,,
23320,2,36.67,-76.3,,,,
23321,2,36.67,-76.3,,,,
23322,2,36.67,-76.3,,,,
23323,2,36.67,-76.3,,,,
23324,2,36.67,-76.3,,,,
23325,2,36.67,-76.3,,,,
23326,2,36.67,-76.3,,,,
23327,2,36.67,-76.3,,,,
23328,2,36.67,-76.3,,,,
23336,2,37.92,-75.32,,,,
23337,2,37.84,-75.47,,,,
23341,2,37.6,-75.86,,,,
23345,2,37.56,-75.88,,,,
23347,2,37.35,-75.94,,,,
23350,2,37.53,-75.82,,,,
23354,2,37.47,-75.87,,,,
23356,2,38,-75.41,,,,
23357,2,37.76,-75.67,,,,
23358,2,37.63,-75.84,,,,
23359,2,37.87,-75.58,,,,
23389,2,37.66,-75.84,,,,
23395,2,37.97,-75.46,,,,
23396,2,37.93,-75.54,,,,
23397,2,36.9,-76.7,,,,
23398,2,37.51,-75.93,,,,
23399,2,37.91,-75.63,,,,
23401,2,37.62,-75.76,,,,
23404,2,37.65,-75.67,,,,
23405,2,37.4,-75.9,,,,
23407,2,37.84,-75.56,,,,
23408,2,37.44,-75.85,,,,
23409,2,37.87,-75.64,,,,
23410,2,37.64,-75.74,,,,
23412,2,37.81,-75.57,,,,
23413,2,37.47,-75.86,,,,
23414,2,37.81,-75.58,,,,
23415,2,37.97,-75.53,,,,
23416,2,37.93,-75.54,,,,
23417,2,37.7,-75.74,,,,
23418,2,37.69,-75.71,,,,
23419,2,37.28,-75.92,,,,
23420,2,37.58,-75.78,,,,
23421,2,37.78,-75.65,,,,
23422,2,37.62,-75.81,,,,
23423,2,37.55,-75.73,,,,
23424,2,36.99,-76.55,,,,
23426,2,37.92,-75.66,,,,
23427,2,37.92,-75.72,,,,
23429,2,37.27,-75.95,,,,
23430,2,36.98,-76.61,,,,
23431,2,36.98,-76.61,,,,
23432,2,36.7,-76.63,,,,
23433,2,36.7,-76.63,,,,
23434,2,36.7,-76.63,,,,
23435,2,36.7,-76.63,,,,
23436,2,36.7,-76.63,,,,
23437,2,36.7,-76.63,,,,
23438,2,36.7,-76.63,,,,
23439,2,36.7,-76.63,,,,
23440,2,37.82,-75.99,,,,
23441,2,37.7,-75.7,,,,
23442,2,37.89,-75.54,,,,
23443,2,37.18,-75.95,,,,
23450,2,36.73,-76.04,,,,
23451,2,36.73,-76.04,,,,
23452,2,36.73,-76.04,,,,
23453,2,36.78,-76.08,,,,
23454,2,36.73,-76.04,,,,
23455,2,36.73,-76.04,,,,
23456,2,36.73,-76.04,,,,
23457,2,36.73,-76.04,,,,
23458,2,36.73,-76.04,,,,
23459,2,36.73,-76.04,,,,
23460,2,36.73,-76.04,,,,
23461,2,36.73,-76.04,,,,
23462,2,36.73,-76.04,,,,
23463,2,36.73,-76.04,,,,
23464,2,36.73,-76.04,,,,
23465,2,36.73,-76.04,,,,
23466,2,36.73,-76.04,,,,
23467,2,36.73,-76.04,,,,
23471,2,36.73,-76.04,,,,
23479,2,36.73,-76.04,,,,
23480,2,37.6,-75.68,,,,
23482,2,37.5,-75.87,,,,
23483,2,37.9,-75.5,,,,
23486,2,37.51,-75.81,,,,
23487,2,36.8,-76.73,,,,
23488,2,37.96,-75.56,,,,
23501,2,36.84,-76.28,,,,
23502,2,36.84,-76.28,,,,
23503,2,36.84,-76.28,,,,
23504,2,36.84,-76.28,,,,
23505,2,36.84,-76.28,,,,
23506,2,36.84,-76.28,,,,
23507,2,36.84,-76.28,,,,
23508,2,36.84,-76.28,,,,
23509,2,36.84,-76.28,,,,
23510,2,36.84,-76.28,,,,
23511,2,36.84,-76.28,,,,
23512,2,36.84,-76.28,,,,
23513,2,36.84,-76.28,,,,
23514,2,36.84,-76.28,,,,
23515,2,36.84,-76.28,,,,
23517,2,36.84,-76.28,,,,
23518,2,36.84,-76.28,,,,
23519,2,36.84,-76.28,,,,
23520,2,36.84,-76.28,,,,
23521,2,36.84,-76.28,,,,
23523,2,36.84,-76.28,,,,
23529,2,36.84,-76.28,,,,
23541,2,36.84,-76.28,,,,
23551,2,36.84,-76.28,,,,
23601,2,37.07,-76.51,,,,
23602,2,37.07,-76.51,,,,
23603,2,37.07,-76.51,,,,
23604,2,37.12,-76.59,,,,
23605,2,37.07,-76.51,,,,
23606,2,37.07,-76.51,,,,
23607,2,37.07,-76.51,,,,
23608,2,37.07,-76.51,,,,
23609,2,37.07,-76.51,,,,
23612,2,37.07,-76.51,,,,
23628,2,37.07,-76.51,,,,
23630,2,37.04,-76.29,,,,
23651,2,37,-76.3,,,,
23661,2,37.04,-76.29,,,,
23662,2,37.12,-76.34,,,,
23663,2,37.04,-76.29,,,,
23664,2,37.04,-76.29,,,,
23665,2,37.04,-76.29,,,,
23666,2,37.04,-76.29,,,,
23667,2,37.04,-76.29,,,,
23668,2,37.04,-76.29,,,,
23669,2,37.04,-76.29,,,,
23670,2,37.04,-76.29,,,,
23681,2,37.04,-76.29,,,,
23690,2,37.23,-76.5,,,,
23691,2,37.23,-76.5,,,,
23692,2,37.23,-76.5,,,,
23693,2,37.23,-76.5,,,,
23694,2,37.23,-76.54,,,,
23696,2,37.19,-76.43,,,,
23701,2,36.83,-76.29,,,,
23702,2,36.83,-76.29,,,,
23703,2,36.83,-76.29,,,,
23704,2,36.83,-76.29,,,,
23705,2,36.83,-76.29,,,,
23707,2,36.83,-76.29,,,,
23708,2,36.83,-76.29,,,,
23709,2,36.83,-76.29,,,,
23801,2,37.23,-77.33,,,,
23803,2,37.2,-77.39,,,,
23804,2,37.2,-77.39,,,,
23805,2,37.2,-77.39,,,,
23806,2,37.2,-77.39,,,,
23821,2,36.86,-77.88,,,,
23822,2,37.21,-77.76,,,,
23824,2,37.07,-78,,,,
23825,2,37.08,-77.99,,,,
23827,2,36.57,-77.19,,,,
23828,2,36.56,-77.24,,,,
23829,2,36.71,-77.2,,,,
23830,2,37.03,-77.4,,,,
23831,2,37.35,-77.43,,,,
23832,2,37.37,-77.5,,,,
23833,2,37.15,-77.63,,,,
23834,2,37.26,-77.39,,,,
23836,2,37.35,-77.43,,,,
23837,2,36.71,-77.06,,,,
23838,2,37.37,-77.5,,,,
23839,2,37.03,-76.92,,,,
23840,2,37.03,-77.64,,,,
23841,2,37.07,-77.58,,,,
23842,2,37.12,-77.22,,,,
23843,2,36.83,-77.79,,,,
23844,2,36.71,-77.3,,,,
23845,2,36.57,-77.99,,,,
23846,2,37.07,-76.88,,,,
23847,2,36.69,-77.53,,,,
23850,2,37.14,-77.73,,,,
23851,2,36.68,-76.93,,,,
23856,2,36.8,-77.7,,,,
23857,2,36.56,-77.89,,,,
23860,2,37.29,-77.29,,,,
23866,2,36.9,-76.89,,,,
23867,2,36.81,-77.47,,,,
23868,2,36.75,-77.85,,,,
23870,2,36.81,-77.47,,,,
23872,2,36.99,-77.74,,,,
23873,2,36.79,-77.95,,,,
23874,2,36.62,-77.12,,,,
23875,2,37.22,-77.28,,,,
23876,2,36.94,-77.77,,,,
23878,2,36.77,-76.98,,,,
23879,2,36.58,-77.54,,,,
23881,2,37.16,-76.97,,,,
23882,2,36.94,-77.4,,,,
23883,2,37.13,-76.83,,,,
23884,2,36.91,-77.27,,,,
23885,2,37.19,-77.56,,,,
23887,2,36.58,-77.83,,,,
23888,2,36.96,-76.98,,,,
23889,2,36.89,-77.74,,,,
23890,2,37.03,-77.09,,,,
23891,2,37.03,-77.09,,,,
23893,2,36.63,-77.91,,,,
23894,2,37.14,-77.85,,,,
23897,2,36.84,-77.28,,,,
23898,2,36.86,-76.82,,,,
23899,2,37.22,-76.96,,,,
23901,2,37.29,-78.39,,,,
23909,2,37.29,-78.39,,,,
23915,2,36.68,-78.27,,,,
23917,2,36.66,-78.38,,,,
23919,2,36.59,-78.14,,,,
23920,2,36.7,-78.03,,,,
23921,2,37.55,-78.55,,,,
23922,2,37.18,-78.2,,,,
23923,2,37.05,-78.63,,,,
23924,2,36.79,-78.46,,,,
23927,2,36.62,-78.56,,,,
23930,2,37.18,-78.13,,,,
23934,2,37.11,-78.65,,,,
23936,2,37.54,-78.46,,,,
23937,2,36.99,-78.6,,,,
23938,2,36.91,-78.02,,,,
23939,2,37.3,-78.78,,,,
23941,2,36.91,-78.48,,,,
23942,2,37.13,-78.3,,,,
23943,2,37.24,-78.45,,,,
23944,2,36.96,-78.13,,,,
23947,2,37.03,-78.48,,,,
23950,2,36.69,-78.09,,,,
23952,2,36.96,-78.26,,,,
23954,2,37.09,-78.36,,,,
23955,2,37.13,-78.07,,,,
23958,2,37.26,-78.68,,,,
23959,2,37.08,-78.74,,,,
23960,2,37.3,-78.55,,,,
23962,2,36.97,-78.7,,,,
23963,2,37.18,-78.8,,,,
23964,2,36.76,-78.63,,,,
23966,2,37.27,-78.29,,,,
23967,2,36.93,-78.66,,,,
23968,2,36.69,-78.49,,,,
23970,2,36.72,-78.12,,,,
23974,2,36.99,-78.22,,,,
23976,2,36.85,-78.58,,,,
24001,2,37.27,-79.95,,,,
24002,2,37.27,-79.95,,,,
24003,2,37.27,-79.95,,,,
24004,2,37.27,-79.95,,,,
24005,2,37.27,-79.95,,,,
24006,2,37.27,-79.95,,,,
24007,2,37.27,-79.95,,,,
24008,2,37.27,-79.95,,,,
24009,2,37.27,-79.95,,,,
24010,2,37.27,-79.95,,,,
24011,2,37.27,-79.95,,,,
24012,2,37.27,-79.95,,,,
24013,2,37.27,-79.95,,,,
24014,2,37.27,-79.95,,,,
24015,2,37.27,-79.95,,,,
24016,2,37.27,-79.95,,,,
24017,2,37.27,-79.95,,,,
24018,2,37.27,-79.95,,,,
24019,2,37.27,-79.95,,,,
24020,2,37.27,-79.95,,,,
24022,2,37.27,-79.95,,,,
24023,2,37.27,-79.95,,,,
24024,2,37.27,-79.95,,,,
24025,2,37.27,-79.95,,,,
24026,2,37.27,-79.95,,,,
24027,2,37.27,-79.95,,,,
24028,2,37.27,-79.95,,,,
24029,2,37.27,-79.95,,,,
24030,2,37.27,-79.95,,,,
24031,2,37.27,-79.95,,,,
24032,2,37.27,-79.95,,,,
24033,2,37.27,-79.95,,,,
24034,2,37.27,-79.95,,,,
24035,2,37.27,-79.95,,,,
24036,2,37.27,-79.95,,,,
24037,2,37.27,-79.95,,,,
24038,2,37.27,-79.95,,,,
24040,2,37.27,-79.95,,,,
24042,2,37.27,-79.95,,,,
24043,2,37.27,-79.95,,,,
24044,2,37.27,-79.94,,,,
24045,2,37.27,-79.94,,,,
24048,2,37.27,-79.94,,,,
24050,2,37.27,-79.95,,,,
24053,2,36.6,-80.51,,,,
24054,2,36.66,-79.71,,,,
24055,2,36.76,-79.98,,,,
24058,2,37.19,-80.61,,,,
24059,2,37.15,-80.11,,,,
24060,2,37.23,-80.42,,,,
24061,2,37.23,-80.42,,,,
24062,2,37.23,-80.42,,,,
24063,2,37.23,-80.42,,,,
24064,2,37.38,-79.82,,,,
24065,2,37.11,-79.95,,,,
24066,2,37.52,-79.68,,,,
24067,2,37.01,-80.05,,,,
24068,2,37.14,-80.4,,,,
24069,2,36.56,-79.66,,,,
24070,2,37.38,-80.11,,,,
24072,2,37.05,-80.18,,,,
24073,2,37.14,-80.4,,,,
24076,2,36.59,-80.42,,,,
24077,2,37.35,-79.9,,,,
24078,2,36.72,-79.91,,,,
24079,2,37.08,-80.13,,,,
24082,2,36.63,-80.15,,,,
24083,2,37.41,-79.92,,,,
24084,2,37.1,-80.68,,,,
24085,2,37.63,-79.8,,,,
24086,2,37.28,-80.63,,,,
24087,2,37.21,-80.23,,,,
24088,2,36.92,-80.02,,,,
24089,2,36.7,-79.94,,,,
24090,2,37.49,-79.87,,,,
24091,2,36.91,-80.31,,,,
24092,2,37,-79.77,,,,
24093,2,37.37,-80.85,,,,
24095,2,37.21,-79.71,,,,
24101,2,37.18,-79.8,,,,
24102,2,36.83,-80,,,,
24104,2,37.16,-79.48,,,,
24105,2,36.91,-80.55,,,,
24111,2,37.23,-80.61,,,,
24112,2,36.68,-79.86,,,,
24113,2,36.68,-79.86,,,,
24114,2,36.68,-79.86,,,,
24115,2,36.68,-79.86,,,,
24120,2,36.73,-80.41,,,,
24121,2,37.18,-79.63,,,,
24122,2,37.38,-79.73,,,,
24124,2,37.33,-80.8,,,,
24126,2,37.04,-80.68,,,,
24127,2,37.5,-80.11,,,,
24128,2,37.29,-80.49,,,,
24129,2,37.12,-80.57,,,,
24130,2,37.61,-79.98,,,,
24131,2,37.56,-80.28,,,,
24132,2,37.21,-80.63,,,,
24133,2,36.67,-80.13,,,,
24134,2,37.32,-80.72,,,,
24136,2,37.32,-80.63,,,,
24137,2,36.98,-79.63,,,,
24138,2,37.05,-80.36,,,,
24139,2,36.98,-79.46,,,,
24141,2,37.12,-80.55,,,,
24142,2,37.12,-80.55,,,,
24143,2,37.12,-80.55,,,,
24146,2,37.01,-79.79,,,,
24147,2,37.38,-80.82,,,,
24148,2,36.57,-79.85,,,,
24149,2,37.02,-80.43,,,,
24150,2,37.38,-80.63,,,,
24151,2,36.99,-79.89,,,,
24153,2,37.28,-80.05,,,,
24155,2,37.29,-80.06,,,,
24157,2,37.28,-80.05,,,,
24161,2,37,-79.55,,,,
24162,2,37.16,-80.24,,,,
24165,2,36.61,-80.01,,,,
24167,2,37.24,-80.76,,,,
24168,2,36.75,-79.95,,,,
24171,2,36.64,-80.27,,,,
24174,2,37.35,-79.63,,,,
24175,2,37.41,-79.87,,,,
24176,2,37,-79.68,,,,
24177,2,36.72,-80.39,,,,
24178,2,37.39,-79.74,,,,
24179,2,37.27,-79.88,,,,
24184,2,37.08,-79.9,,,,
24185,2,36.78,-80.28,,,,
24201,2,36.61,-82.16,,,,
24202,2,36.61,-82.16,,,,
24203,2,36.61,-82.16,,,,
24205,2,36.59,-82.18,,,,
24209,2,36.61,-82.16,,,,
24210,2,36.7,-81.96,,,,
24211,2,36.7,-81.96,,,,
24212,2,36.7,-81.96,,,,
24215,2,36.94,-82.78,,,,
24216,2,36.9,-82.78,,,,
24217,2,37.08,-82.19,,,,
24218,2,36.73,-83.08,,,,
24219,2,36.86,-82.77,,,,
24220,2,37.15,-82.23,,,,
24221,2,36.62,-83.05,,,,
24224,2,36.87,-82.28,,,,
24225,2,36.94,-82.15,,,,
24226,2,37.12,-82.33,,,,
24228,2,37.15,-82.45,,,,
24230,2,36.94,-82.46,,,,
24236,2,36.63,-81.78,,,,
24237,2,36.98,-82.29,,,,
24239,2,37.1,-82.13,,,,
24243,2,36.77,-82.94,,,,
24244,2,36.71,-82.79,,,,
24245,2,36.82,-82.46,,,,
24246,2,36.86,-82.72,,,,
24248,2,36.63,-83.43,,,,
24250,2,36.77,-82.58,,,,
24251,2,36.63,-82.58,,,,
24256,2,37.2,-82.29,,,,
24258,2,36.65,-82.46,,,,
24260,2,37.01,-81.97,,,,
24263,2,36.68,-83.11,,,,
24265,2,36.86,-82.9,,,,
24266,2,36.89,-82.07,,,,
24269,2,37.08,-82.38,,,,
24270,2,36.72,-82.25,,,,
24271,2,36.75,-82.41,,,,
24272,2,37.02,-82.34,,,,
24273,2,36.93,-82.62,,,,
24277,2,36.75,-83.02,,,,
24279,2,37.12,-82.6,,,,
24280,2,36.95,-81.93,,,,
24281,2,36.67,-83.36,,,,
24282,2,36.8,-83.05,,,,
24283,2,36.9,-82.31,,,,
24290,2,36.62,-82.56,,,,
24292,2,36.6,-81.61,,,,
24293,2,36.97,-82.58,,,,
24301,2,37.05,-80.76,,,,
24311,2,36.86,-81.39,,,,
24312,2,36.82,-80.86,,,,
24313,2,36.91,-80.8,,,,
24314,2,37.15,-81.15,,,,
24315,2,37.1,-81.11,,,,
24316,2,36.91,-81.66,,,,
24317,2,36.58,-80.66,,,,
24318,2,37.01,-81.35,,,,
24319,2,36.8,-81.68,,,,
24322,2,36.81,-81.1,,,,
24323,2,36.88,-81.18,,,,
24324,2,37,-80.76,,,,
24325,2,36.81,-80.61,,,,
24326,2,36.71,-81.18,,,,
24327,2,36.75,-81.83,,,,
24328,2,36.66,-80.7,,,,
24330,2,36.71,-80.97,,,,
24333,2,36.66,-80.91,,,,
24340,2,36.79,-81.77,,,,
24343,2,36.76,-80.73,,,,
24347,2,36.97,-80.64,,,,
24348,2,36.61,-81.15,,,,
24350,2,36.83,-80.95,,,,
24351,2,36.58,-80.76,,,,
24352,2,36.71,-80.51,,,,
24354,2,36.83,-81.51,,,,
24360,2,36.96,-80.93,,,,
24361,2,36.76,-81.85,,,,
24363,2,36.58,-81.33,,,,
24366,2,37.23,-81.1,,,,
24368,2,36.89,-81.27,,,,
24370,2,36.87,-81.76,,,,
24374,2,36.81,-81.16,,,,
24375,2,36.76,-81.4,,,,
24377,2,36.97,-81.64,,,,
24378,2,36.7,-81.43,,,,
24380,2,36.85,-80.48,,,,
24381,2,36.71,-80.81,,,,
24382,2,36.95,-81.08,,,,
24401,2,38.15,-79.06,,,,
24402,2,38.15,-79.06,,,,
24411,2,38.1,-79.33,,,,
24412,2,38.01,-79.9,,,,
24413,2,38.53,-79.6,,,,
24415,2,37.93,-79.31,,,,
24416,2,37.73,-79.35,,,,
24421,2,38.22,-79.16,,,,
24422,2,37.82,-79.82,,,,
24426,2,37.77,-79.99,,,,
24430,2,38.08,-79.38,,,,
24431,2,38.16,-78.83,,,,
24432,2,38.19,-79.4,,,,
24433,2,38.43,-79.44,,,,
24435,2,37.88,-79.3,,,,
24437,2,38.21,-78.94,,,,
24438,2,37.75,-79.81,,,,
24439,2,37.99,-79.5,,,,
24440,2,38,-79.15,,,,
24441,2,38.26,-78.82,,,,
24442,2,38.3,-79.42,,,,
24445,2,38,-79.83,,,,
24448,2,37.79,-79.79,,,,
24450,2,37.78,-79.44,,,,
24457,2,37.74,-79.9,,,,
24458,2,38.3,-79.52,,,,
24459,2,38.02,-79.28,,,,
24460,2,37.96,-79.6,,,,
24463,2,38.07,-79.1,,,,
24464,2,37.86,-79.13,,,,
24465,2,38.41,-79.58,,,,
24467,2,38.26,-78.97,,,,
24468,2,38.32,-79.64,,,,
24469,2,38.19,-78.9,,,,
24471,2,38.32,-78.81,,,,
24472,2,37.93,-79.23,,,,
24473,2,37.9,-79.41,,,,
24474,2,37.79,-79.87,,,,
24476,2,37.92,-79.2,,,,
24477,2,38.02,-79.02,,,,
24479,2,38.14,-79.2,,,,
24482,2,38.19,-79,,,,
24483,2,37.9,-79.2,,,,
24484,2,38.05,-79.78,,,,
24485,2,38.27,-79.3,,,,
24486,2,38.28,-78.92,,,,
24487,2,38.19,-79.56,,,,
24501,2,37.4,-79.19,,,,
24502,2,37.4,-79.19,,,,
24503,2,37.4,-79.19,,,,
24504,2,37.4,-79.19,,,,
24505,2,37.4,-79.19,,,,
24506,2,37.4,-79.19,,,,
24512,2,37.45,-79.25,,,,
24513,2,37.4,-79.19,,,,
24514,2,37.4,-79.19,,,,
24515,2,37.4,-79.19,,,,
24517,2,37.12,-79.28,,,,
24520,2,36.56,-79,,,,
24521,2,37.58,-79.05,,,,
24522,2,37.35,-78.82,,,,
24523,2,37.32,-79.52,,,,
24526,2,37.53,-79.36,,,,
24527,2,36.68,-79.38,,,,
24528,2,37.05,-78.94,,,,
24529,2,36.6,-78.63,,,,
24530,2,36.81,-79.58,,,,
24531,2,36.81,-79.39,,,,
24533,2,37.65,-79.03,,,,
24534,2,36.83,-78.73,,,,
24535,2,36.61,-78.91,,,,
24536,2,37.5,-79.33,,,,
24538,2,37.35,-78.98,,,,
24539,2,36.85,-78.9,,,,
24540,2,36.58,-79.4,,,,
24541,2,36.58,-79.4,,,,
24543,2,36.58,-79.4,,,,
24544,2,36.58,-79.39,,,,
24549,2,36.75,-79.41,,,,
24550,2,37.23,-79.28,,,,
24551,2,37.37,-79.27,,,,
24553,2,37.54,-78.84,,,,
24554,2,37.16,-79.08,,,,
24555,2,37.63,-79.45,,,,
24556,2,37.36,-79.38,,,,
24557,2,36.95,-79.36,,,,
24558,2,36.76,-78.93,,,,
24562,2,37.73,-78.64,,,,
24563,2,37.09,-79.29,,,,
24565,2,36.83,-79.23,,,,
24566,2,36.71,-79.3,,,,
24569,2,37.08,-79.1,,,,
24570,2,37.34,-79.45,,,,
24571,2,37.14,-79.36,,,,
24572,2,37.43,-79.1,,,,
24574,2,37.6,-79.24,,,,
24576,2,37.13,-78.95,,,,
24577,2,36.93,-78.95,,,,
24578,2,37.63,-79.55,,,,
24579,2,37.58,-79.5,,,,
24580,2,36.55,-78.67,,,,
24581,2,37.64,-78.8,,,,
24586,2,36.6,-79.3,,,,
24588,2,37.28,-79.1,,,,
24589,2,36.75,-78.79,,,,
24590,2,37.79,-78.49,,,,
24592,2,36.7,-78.9,,,,
24593,2,37.35,-78.91,,,,
24594,2,36.62,-79.18,,,,
24595,2,37.56,-79.05,,,,
24597,2,36.79,-79.12,,,,
24598,2,36.54,-78.77,,,,
24599,2,37.64,-78.73,,,,
24601,2,37.18,-81.65,,,,
24602,2,37.14,-81.7,,,,
24603,2,37.31,-82.22,,,,
24604,2,37.21,-81.53,,,,
24605,2,37.23,-81.26,,,,
24606,2,37.28,-81.38,,,,
24607,2,37.29,-82.28,,,,
24608,2,37.1,-81.35,,,,
24609,2,37.08,-81.76,,,,
24612,2,37.13,-81.81,,,,
24613,2,37.26,-81.33,,,,
24614,2,37.27,-82.1,,,,
24619,2,37.23,-81.49,,,,
24620,2,37.42,-82.02,,,,
24622,2,37.18,-81.8,,,,
24624,2,37.2,-81.95,,,,
24627,2,37.19,-82.21,,,,
24628,2,37.31,-82.19,,,,
24630,2,37.16,-81.5,,,,
24631,2,37.21,-81.98,,,,
24634,2,37.29,-81.9,,,,
24635,2,37.3,-81.34,,,,
24637,2,37.04,-81.73,,,,
24639,2,37.16,-81.9,,,,
24640,2,37.12,-81.87,,,,
24641,2,37.09,-81.8,,,,
24646,2,37.12,-82.03,,,,
24647,2,37.18,-81.84,,,,
24649,2,37.08,-81.91,,,,
24651,2,37.12,-81.51,,,,
24656,2,37.23,-82.08,,,,
24657,2,37.26,-81.88,,,,
24658,2,37.38,-81.99,,,,
24701,2,37.26,-81.21,,,,
24712,2,37.42,-81.01,,,,
24714,2,37.49,-81.18,,,,
24715,2,37.32,-81.31,,,,
24716,2,37.52,-81.35,,,,
24719,2,37.48,-81.31,,,,
24724,2,37.33,-81.27,,,,
24726,2,37.51,-81.36,,,,
24729,2,37.45,-81.23,,,,
24731,2,37.4,-81.13,,,,
24732,2,37.34,-80.9,,,,
24733,2,37.44,-81.21,,,,
24736,2,37.41,-81.24,,,,
24737,2,37.35,-81.25,,,,
24738,2,37.29,-81.28,,,,
24739,2,37.33,-80.96,,,,
24740,2,37.36,-81.1,,,,
24747,2,37.38,-81.23,,,,
24751,2,37.29,-81.22,,,,
24801,2,37.43,-81.58,,,,
24808,2,37.33,-81.44,,,,
24811,2,37.41,-81.8,,,,
24813,2,37.33,-81.73,,,,
24815,2,37.26,-81.66,,,,
24816,2,37.47,-81.67,,,,
24817,2,37.35,-81.8,,,,
24818,2,37.58,-81.66,,,,
24822,2,37.64,-81.69,,,,
24823,2,37.67,-81.73,,,,
24826,2,37.28,-81.61,,,,
24827,2,37.74,-81.66,,,,
24828,2,37.47,-81.65,,,,
24829,2,37.4,-81.46,,,,
24830,2,37.33,-81.52,,,,
24831,2,37.35,-81.45,,,,
24834,2,37.56,-81.62,,,,
24836,2,37.36,-81.53,,,,
24839,2,37.56,-81.81,,,,
24842,2,37.44,-81.59,,,,
24843,2,37.47,-81.67,,,,
24844,2,37.46,-81.81,,,,
24845,2,37.53,-81.79,,,,
24846,2,37.53,-81.85,,,,
24847,2,37.55,-81.4,,,,
24848,2,37.28,-81.43,,,,
24849,2,37.66,-81.55,,,,
24850,2,37.33,-81.83,,,,
24851,2,37.59,-81.84,,,,
24853,2,37.42,-81.5,,,,
24854,2,37.74,-81.55,,,,
24855,2,37.4,-81.42,,,,
24857,2,37.7,-81.67,,,,
24859,2,37.61,-81.57,,,,
24860,2,37.68,-81.59,,,,
24861,2,37.37,-81.35,,,,
24862,2,37.49,-81.9,,,,
24866,2,37.26,-81.6,,,,
24867,2,37.54,-81.47,,,,
24868,2,37.41,-81.42,,,,
24869,2,37.52,-81.79,,,,
24870,2,37.69,-81.63,,,,
24871,2,37.33,-81.46,,,,
24872,2,37.49,-81.88,,,,
24873,2,37.36,-81.66,,,,
24874,2,37.58,-81.53,,,,
24878,2,37.43,-81.63,,,,
24879,2,37.34,-81.76,,,,
24880,2,37.64,-81.51,,,,
24881,2,37.46,-81.67,,,,
24882,2,37.61,-81.76,,,,
24884,2,37.26,-81.56,,,,
24887,2,37.37,-81.37,,,,
24888,2,37.34,-81.49,,,,
24892,2,37.3,-81.68,,,,
24894,2,37.29,-81.67,,,,
24895,2,37.38,-81.55,,,,
24898,2,37.58,-81.58,,,,
24901,2,37.8,-80.43,,,,
24902,2,37.77,-80.45,,,,
24910,2,37.72,-80.64,,,,
24915,2,38.45,-79.75,,,,
24916,2,37.81,-80.56,,,,
24918,2,37.51,-80.75,,,,
24920,2,38.58,-79.71,,,,
24924,2,38.19,-80.14,,,,
24925,2,37.75,-80.34,,,,
24927,2,38.45,-79.89,,,,
24931,2,37.94,-80.61,,,,
24934,2,38.35,-79.82,,,,
24935,2,37.55,-80.83,,,,
24938,2,37.91,-80.38,,,,
24941,2,37.56,-80.41,,,,
24943,2,37.84,-80.74,,,,
24944,2,38.39,-79.78,,,,
24945,2,37.53,-80.66,,,,
24946,2,38.13,-80.21,,,,
24951,2,37.45,-80.66,,,,
24954,2,38.22,-80.08,,,,
24957,2,37.86,-80.41,,,,
24961,2,37.97,-80.11,,,,
24962,2,37.67,-80.7,,,,
24963,2,37.39,-80.79,,,,
24966,2,37.98,-80.36,,,,
24970,2,37.74,-80.47,,,,
24974,2,37.66,-80.4,,,,
24976,2,37.66,-80.52,,,,
24977,2,37.86,-80.66,,,,
24981,2,37.65,-80.75,,,,
24983,2,37.59,-80.54,,,,
24984,2,37.48,-80.43,,,,
24985,2,37.58,-80.7,,,,
24986,2,37.79,-80.29,,,,
24991,2,37.96,-80.5,,,,
24993,2,37.66,-80.63,,,,
25002,2,38.13,-81.24,,,,
25003,2,38.28,-81.84,,,,
25005,2,38.54,-81.24,,,,
25007,2,37.84,-81.43,,,,
25008,2,37.91,-81.36,,,,
25009,2,38.19,-81.71,,,,
25011,2,38.51,-81.84,,,,
25015,2,38.23,-81.53,,,,
25019,2,38.37,-81.1,,,,
25021,2,37.87,-81.69,,,,
25022,2,37.86,-81.83,,,,
25024,2,38.15,-81.62,,,,
25025,2,38.3,-81.38,,,,
25026,2,38.47,-81.51,,,,
25028,2,37.95,-81.72,,,,
25030,2,38.4,-81.21,,,,
25031,2,38.15,-81.27,,,,
25033,2,38.61,-81.98,,,,
25035,2,38.17,-81.5,,,,
25036,2,38.19,-81.27,,,,
25039,2,38.22,-81.42,,,,
25040,2,38.11,-81.21,,,,
25043,2,38.46,-81.08,,,,
25044,2,37.89,-81.31,,,,
25045,2,38.48,-81.34,,,,
25047,2,37.79,-81.99,,,,
25048,2,37.93,-81.45,,,,
25049,2,38.12,-81.57,,,,
25051,2,38.15,-81.71,,,,
